PassengerID,PhoneNum
PA22982,+84920420758
PA22982,+84581386913
PA22983,+84638553739
PA22984,+84961677124
PA22984,+84173108854
PA22985,+65665797320
PA22986,+84727111878
PA22987,+84249874754
PA22988,+65653926415
PA22988,+65461152269
PA22989,+65070098420
PA22989,+65106698225
PA22990,+84906974287
PA22991,+81033865325
PA22991,+81371657359
PA22992,+65662356303
PA22993,+84410207770
PA22993,+84427235410
PA22994,+84547790814
PA22995,+84128221663
PA22995,+84592027206
PA22996,+84187001811
PA22996,+84632322468
PA22997,+84318704109
PA22997,+84320852472
PA22998,+84998569139
PA22999,+65076290776
PA22999,+65506840181
PA23000,+84208096782
PA23001,+82230273627
PA23001,+82327613710
PA23002,+84003132871
PA23003,+84761087890
PA23004,+84174905718
PA23004,+84074464178
PA23005,+84481292873
PA23006,+84685432124
PA23006,+84349814818
PA23007,+84077819435
PA23008,+84362013522
PA23009,+84169416459
PA23010,+84773925346
PA23011,+84536739987
PA23012,+84147711635
PA23012,+84515054011
PA23013,+1307528736
PA23014,+84654783380
PA23014,+84644784828
PA23015,+84585644799
PA23015,+84984567918
PA23016,+84440251928
PA23016,+84414888584
PA23017,+66830901280
PA23017,+66510917917
PA23018,+84912914278
PA23019,+84062069563
PA23019,+84419891235
PA23020,+84753949580
PA23020,+84467542424
PA23021,+66607570911
PA23022,+84893429063
PA23022,+84181658942
PA23023,+81396466252
PA23023,+81625010330
PA23024,+61706183156
PA23025,+84147906966
PA23026,+82666727590
PA23026,+82763358651
PA23027,+84699282959
PA23028,+84710486328
PA23029,+84642729995
PA23029,+84422286913
PA23030,+84403705516
PA23030,+84754734835
PA23031,+81542738778
PA23031,+81391175665
PA23032,+84283240139
PA23033,+84331984896
PA23034,+84735047244
PA23035,+84422801787
PA23035,+84969249535
PA23036,+84993947199
PA23036,+84556130392
PA23037,+66480838359
PA23037,+66857422983
PA23038,+84002346428
PA23039,+82289652603
PA23040,+84989204933
PA23041,+84549170984
PA23042,+84954758760
PA23043,+84410346732
PA23043,+84695306881
PA23044,+84826900817
PA23044,+84236469638
PA23045,+66208723617
PA23046,+66583459578
PA23046,+66449759901
PA23047,+82955370528
PA23047,+82986676848
PA23048,+1219467790
PA23048,+1517962800
PA23049,+84976800714
PA23049,+84604521182
PA23050,+65387410628
PA23050,+65585684136
PA23051,+84364841540
PA23052,+66490192645
PA23052,+66329636549
PA23053,+65005401794
PA23053,+65701521936
PA23054,+65055525215
PA23055,+84490630446
PA23055,+84379909211
PA23056,+84659229714
PA23056,+84969126810
PA23057,+82113178780
PA23058,+84901722211
PA23058,+84913880667
PA23059,+84038891799
PA23060,+66986768036
PA23061,+66364449420
PA23062,+33310811240
PA23062,+33175652771
PA23063,+66953849377
PA23063,+66198451527
PA23064,+82149992079
PA23065,+66967882285
PA23065,+66316548530
PA23066,+84261698993
PA23067,+84390799630
PA23068,+66520052336
PA23068,+66643678899
PA23069,+84645633091
PA23069,+84011548863
PA23070,+84673200814
PA23070,+84506621222
PA23071,+84456881130
PA23072,+66941566071
PA23073,+49188186344
PA23073,+49585476626
PA23074,+84878397896
PA23075,+1152470245
PA23075,+1662537126
PA23076,+84802203245
PA23077,+84565521626
PA23077,+84245698537
PA23078,+84387655623
PA23078,+84590235194
PA23079,+84781237824
PA23080,+84837362593
PA23080,+84718370073
PA23081,+65292350483
PA23082,+84389399687
PA23083,+84655394604
PA23084,+84754295165
PA23084,+84858845321
PA23085,+1933159132
PA23086,+33585865241
PA23087,+84241377608
PA23088,+33862473983
PA23088,+33662911350
PA23089,+84813207284
PA23089,+84518323932
PA23090,+84438255639
PA23091,+66894261062
PA23092,+84733153916
PA23093,+84861997307
PA23093,+84269054273
PA23094,+84587532432
PA23095,+84156881810
PA23095,+84469196069
PA23096,+84484910134
PA23096,+84737657191
PA23097,+66535555325
PA23098,+66478595804
PA23099,+66758777283
PA23099,+66711168947
PA23100,+84387577090
PA23101,+84635402255
PA23101,+84426158488
PA23102,+84746921847
PA23103,+84086647100
PA23104,+84593126709
PA23105,+84327112991
PA23106,+84220568663
PA23107,+84063798091
PA23108,+84383922803
PA23109,+84810545578
PA23109,+84930632997
PA23110,+81768849706
PA23111,+84760034422
PA23111,+84330734360
PA23112,+84096113984
PA23113,+82781928770
PA23114,+84218023548
PA23115,+84922384693
PA23116,+65081133043
PA23117,+82055545953
PA23117,+82908484058
PA23118,+84785092483
PA23119,+84690142263
PA23119,+84977617591
PA23120,+84899918830
PA23121,+84205317373
PA23122,+84615725180
PA23122,+84753304648
PA23123,+1703866917
PA23123,+1370366720
PA23124,+84677735690
PA23125,+84210219582
PA23126,+84331902915
PA23127,+84697618074
PA23128,+84069766119
PA23129,+65500264790
PA23129,+65006277318
PA23130,+84667076972
PA23131,+84557572535
PA23132,+65602390954
PA23132,+65968027014
PA23133,+84999563735
PA23134,+66638514296
PA23135,+66924696661
PA23135,+66023474805
PA23136,+84229185416
PA23137,+84485463993
PA23138,+84926830154
PA23138,+84755387386
PA23139,+84539527145
PA23139,+84761887105
PA23140,+84764238939
PA23141,+84804835387
PA23141,+84921811339
PA23142,+82660666895
PA23142,+82274868203
PA23143,+81728196319
PA23143,+81931619368
PA23144,+65592957864
PA23144,+65436902190
PA23145,+84338894904
PA23145,+84159665853
PA23146,+84417767440
PA23146,+84134377619
PA23147,+84416328675
PA23148,+84774849063
PA23148,+84335484556
PA23149,+84407548271
PA23149,+84961060757
PA23150,+82795850083
PA23150,+82277794543
PA23151,+84040297927
PA23152,+84908031418
PA23153,+84863263163
PA23154,+84938870826
PA23155,+84878142652
PA23155,+84840931895
PA23156,+66300918841
PA23156,+66717831653
PA23157,+33047883283
PA23158,+84528602140
PA23158,+84040586224
PA23159,+84697785626
PA23160,+84158756844
PA23161,+84234034826
PA23162,+65550311249
PA23162,+65789592362
PA23163,+1394819551
PA23163,+1507692216
PA23164,+84314875500
PA23164,+84416242629
PA23165,+61964536931
PA23166,+84166103805
PA23167,+84320239452
PA23168,+84276530402
PA23168,+84798569601
PA23169,+84795363109
PA23170,+84037074408
PA23170,+84502311141
PA23171,+84695212569
PA23172,+84308119088
PA23173,+84230887022
PA23173,+84518401370
PA23174,+84703934312
PA23174,+84872809556
PA23175,+84869997477
PA23175,+84909000896
PA23176,+84797905758
PA23177,+84765439318
PA23178,+84303872497
PA23178,+84922670679
PA23179,+84556510808
PA23180,+84625264233
PA23181,+84271059067
PA23181,+84196812017
PA23182,+84952353721
PA23183,+33100183976
PA23183,+33836949008
PA23184,+65638372757
PA23185,+84069116622
PA23185,+84716123951
PA23186,+84349227651
PA23187,+84275816873
PA23187,+84886986007
PA23188,+84482491912
PA23188,+84173558691
PA23189,+82952503780
PA23190,+65498478404
PA23191,+65848312389
PA23192,+1639914500
PA23193,+84952272599
PA23193,+84895350732
PA23194,+84939855177
PA23194,+84315457095
PA23195,+84813655383
PA23196,+84511146768
PA23197,+84847613625
PA23197,+84433364350
PA23198,+84348066465
PA23198,+84073738481
PA23199,+84636291710
PA23200,+84237265139
PA23201,+84312768148
PA23201,+84375320867
PA23202,+1685241078
PA23203,+84434010259
PA23203,+84267046143
PA23204,+82352964028
PA23204,+82877560677
PA23205,+84917435109
PA23205,+84840015494
PA23206,+82643274308
PA23206,+82999615792
PA23207,+84254883280
PA23207,+84292108293
PA23208,+82811033067
PA23209,+84771082552
PA23209,+84387884806
PA23210,+61812354815
PA23211,+84053921557
PA23211,+84918872900
PA23212,+84371287425
PA23213,+84998055796
PA23213,+84635713396
PA23214,+61234793889
PA23214,+61232651042
PA23215,+66622504603
PA23215,+66039807620
PA23216,+81536313589
PA23216,+81813734909
PA23217,+66704560257
PA23217,+66647941589
PA23218,+84198657311
PA23218,+84997467505
PA23219,+84755331652
PA23219,+84528134061
PA23220,+84953849045
PA23221,+49969389998
PA23222,+33855602305
PA23223,+84505057841
PA23224,+84610749060
PA23225,+84974340002
PA23225,+84047694522
PA23226,+84735734473
PA23227,+82032858492
PA23227,+82529666987
PA23228,+84453938996
PA23228,+84716319738
PA23229,+49833582467
PA23230,+65177886193
PA23231,+84653923271
PA23232,+84471770373
PA23232,+84203718711
PA23233,+84774368695
PA23234,+65915723291
PA23234,+65278322782
PA23235,+84787206443
PA23235,+84858089204
PA23236,+84928508993
PA23237,+84220590505
PA23238,+84044831581
PA23238,+84534846316
PA23239,+65925079002
PA23239,+65863138405
PA23240,+84855219364
PA23240,+84316529981
PA23241,+82404211316
PA23241,+82524597969
PA23242,+84112596484
PA23243,+84442194756
PA23244,+1493305533
PA23244,+1897531698
PA23245,+84619311706
PA23245,+84925849251
PA23246,+84656295677
PA23246,+84875527735
PA23247,+84878309537
PA23247,+84334040066
PA23248,+84180747933
PA23248,+84102515925
PA23249,+66764895167
PA23250,+66191571779
PA23250,+66648853813
PA23251,+66712050645
PA23251,+66128490849
PA23252,+33237889533
PA23252,+33850526618
PA23253,+84567758899
PA23254,+65160825498
PA23255,+84366439144
PA23256,+84552900624
PA23257,+84573357511
PA23258,+81262699303
PA23258,+81727099727
PA23259,+84125403624
PA23259,+84977550829
PA23260,+66582270984
PA23260,+66427765254
PA23261,+84591864383
PA23262,+84042248913
PA23263,+81794845972
PA23264,+81169796314
PA23265,+84665865480
PA23266,+61042615684
PA23267,+65852510260
PA23267,+65750523843
PA23268,+84751723994
PA23268,+84484289526
PA23269,+84890554856
PA23270,+66032962366
PA23270,+66308389065
PA23271,+81116593015
PA23272,+84231974026
PA23272,+84476682609
PA23273,+61162151092
PA23273,+61062344845
PA23274,+84960325115
PA23274,+84617269983
PA23275,+84352103375
PA23275,+84774574821
PA23276,+65765603871
PA23277,+84356556438
PA23278,+66015187055
PA23279,+66625918283
PA23280,+84248360284
PA23280,+84581809605
PA23281,+84110378598
PA23281,+84966119149
PA23282,+84133106728
PA23283,+84304720626
PA23283,+84727471578
PA23284,+84791500006
PA23285,+82384919319
PA23286,+84692565440
PA23286,+84318855950
PA23287,+84648692656
PA23288,+84088155690
PA23288,+84402157608
PA23289,+82102803179
PA23290,+84782298919
PA23291,+84346280350
PA23292,+84262445943
PA23293,+65209741542
PA23293,+65499422921
PA23294,+84260602867
PA23294,+84239748647
PA23295,+84884271347
PA23296,+33905369339
PA23297,+61321410107
PA23297,+61556810902
PA23298,+84171220277
PA23299,+65343747777
PA23299,+65296855509
PA23300,+84966216239
PA23301,+84694040460
PA23301,+84794280596
PA23302,+82733397207
PA23302,+82015888131
PA23303,+82909827563
PA23303,+82431815555
PA23304,+84556574921
PA23304,+84978199911
PA23305,+84040183658
PA23306,+84218926939
PA23306,+84059751431
PA23307,+61630694045
PA23307,+61562870574
PA23308,+84146679699
PA23308,+84816667615
PA23309,+84507850985
PA23309,+84042276439
PA23310,+84661132284
PA23310,+84692163782
PA23311,+66138062800
PA23311,+66762700942
PA23312,+66434171696
PA23312,+66960270573
PA23313,+84137141619
PA23314,+84500188090
PA23315,+66960272679
PA23315,+66497466102
PA23316,+84482516857
PA23316,+84510536424
PA23317,+66540054306
PA23317,+66329986708
PA23318,+81992892714
PA23318,+81532497956
PA23319,+84353671685
PA23320,+84641084760
PA23321,+65344580444
PA23321,+65494454722
PA23322,+84448536931
PA23322,+84866360656
PA23323,+84033876937
PA23324,+84246097414
PA23325,+84698361583
PA23326,+66080779402
PA23327,+84383068557
PA23328,+66448372857
PA23328,+66254817521
PA23329,+84632266962
PA23330,+61991299023
PA23330,+61657226588
PA23331,+84576099577
PA23332,+84823369883
PA23332,+84806941875
PA23333,+82453990858
PA23333,+82287427187
PA23334,+65808588936
PA23335,+84967542417
PA23335,+84070364190
PA23336,+1155545853
PA23337,+33996633562
PA23337,+33099143795
PA23338,+84510040678
PA23338,+84734421980
PA23339,+84420176611
PA23339,+84868196823
PA23340,+84358946576
PA23341,+84948626671
PA23341,+84926726844
PA23342,+84789257823
PA23343,+84971369385
PA23344,+84869071176
PA23344,+84265846561
PA23345,+84365507947
PA23345,+84588413158
PA23346,+84715201440
PA23347,+84893172381
PA23348,+65211276538
PA23349,+65045069950
PA23349,+65543787914
PA23350,+84065737201
PA23351,+84264111853
PA23351,+84846555624
PA23352,+66112175943
PA23352,+66983493636
PA23353,+61471342395
PA23354,+84317913953
PA23355,+84172023109
PA23356,+84287566184
PA23356,+84435576535
PA23357,+84658020131
PA23357,+84708141060
PA23358,+84393325088
PA23359,+81886844736
PA23360,+84944227573
PA23360,+84571409554
PA23361,+84603085480
PA23361,+84384249152
PA23362,+84380691644
PA23363,+65467402800
PA23364,+84267470585
PA23364,+84236093432
PA23365,+61955268013
PA23365,+61562249503
PA23366,+84041718106
PA23367,+84992120472
PA23368,+84581061189
PA23368,+84439003883
PA23369,+81313275999
PA23370,+65277086305
PA23371,+81915940617
PA23371,+81747092852
PA23372,+84286645846
PA23373,+84791027343
PA23373,+84652680061
PA23374,+84383682605
PA23374,+84306329875
PA23375,+84439677733
PA23375,+84365727844
PA23376,+49924383160
PA23377,+84500913951
PA23377,+84247506525
PA23378,+84240601764
PA23379,+81951792504
PA23380,+81140716557
PA23380,+81828081410
PA23381,+84161088386
PA23382,+84563960966
PA23382,+84047451082
PA23383,+84665573835
PA23383,+84895595949
PA23384,+84701681555
PA23385,+84671113735
PA23386,+84063275951
PA23387,+65222274685
PA23388,+84156329981
PA23389,+84155725032
PA23389,+84533661158
PA23390,+84809678768
PA23391,+84308737045
PA23392,+84438071036
PA23392,+84941837274
PA23393,+84044043371
PA23394,+65615436170
PA23394,+65668654439
PA23395,+84595982090
PA23396,+66200505406
PA23396,+66723084780
PA23397,+66215673265
PA23397,+66017237083
PA23398,+84069038331
PA23398,+84466621923
PA23399,+1617426321
PA23400,+66807588067
PA23401,+1148972672
PA23402,+84356664525
PA23402,+84281693866
PA23403,+84316548841
PA23403,+84310361504
PA23404,+84102512224
PA23405,+84269941905
PA23405,+84744944062
PA23406,+84967646274
PA23407,+84724678464
PA23407,+84730114167
PA23408,+65446378693
PA23408,+65333227417
PA23409,+84226253567
PA23410,+84032967327
PA23410,+84464632739
PA23411,+66627029739
PA23412,+65841788574
PA23413,+66272275264
PA23413,+66988194876
PA23414,+84865502468
PA23414,+84656099581
PA23415,+65714069688
PA23416,+84410809051
PA23416,+84244458887
PA23417,+84089273812
PA23417,+84900056517
PA23418,+65618630664
PA23419,+84992097407
PA23420,+84783624444
PA23421,+84458728289
PA23422,+84553684401
PA23422,+84019924340
PA23423,+82167949225
PA23423,+82019600761
PA23424,+84366957232
PA23424,+84206610619
PA23425,+66221629296
PA23425,+66523545088
PA23426,+81027770670
PA23426,+81338552600
PA23427,+61967891397
PA23428,+82343167063
PA23429,+66149302397
PA23429,+66015383231
PA23430,+84084284498
PA23431,+82601294578
PA23431,+82254688780
PA23432,+65222325145
PA23432,+65834442542
PA23433,+82559386064
PA23433,+82296960655
PA23434,+65499840649
PA23434,+65112315861
PA23435,+49877255792
PA23436,+81608764814
PA23436,+81152407136
PA23437,+84061316868
PA23437,+84626212145
PA23438,+84347955440
PA23439,+84499492351
PA23439,+84445815032
PA23440,+66473427355
PA23440,+66800453141
PA23441,+84935607433
PA23441,+84464280870
PA23442,+84873652878
PA23442,+84946479113
PA23443,+84955653799
PA23444,+84090855559
PA23445,+84342333085
PA23446,+84401937968
PA23447,+84678173880
PA23447,+84481011628
PA23448,+84440264313
PA23448,+84723631461
PA23449,+61613246944
PA23450,+84330321849
PA23450,+84278821043
PA23451,+66502680550
PA23452,+84099873421
PA23452,+84438052351
PA23453,+84045834652
PA23454,+84071963637
PA23455,+84203628889
PA23455,+84253175119
PA23456,+84177814913
PA23456,+84919661838
PA23457,+84703394340
PA23458,+84020903343
PA23459,+84745535177
PA23459,+84245560696
PA23460,+84886856214
PA23460,+84773937584
PA23461,+84837386921
PA23461,+84891075961
PA23462,+84310438817
PA23462,+84697570237
PA23463,+84166934761
PA23463,+84776755754
PA23464,+49636709386
PA23465,+66593296594
PA23466,+82358085090
PA23467,+84467337594
PA23468,+84501676130
PA23469,+84387038471
PA23470,+65322031788
PA23470,+65276163662
PA23471,+84900084788
PA23472,+84032721245
PA23472,+84273234870
PA23473,+84360542392
PA23473,+84428886111
PA23474,+1646522627
PA23474,+1781748378
PA23475,+84372322464
PA23476,+65456645084
PA23476,+65107076784
PA23477,+84650212380
PA23478,+84845502762
PA23479,+65981329397
PA23479,+65333558799
PA23480,+84610874700
PA23480,+84589191961
PA23481,+84962036628
PA23482,+65502206278
PA23483,+84702043191
PA23483,+84716008991
PA23484,+84211489398
PA23484,+84080943848
PA23485,+84803485892
PA23486,+84149201514
PA23487,+84241868677
PA23487,+84616721121
PA23488,+84104402407
PA23488,+84681405853
PA23489,+84699754181
PA23489,+84127097463
PA23490,+84544498491
PA23491,+84432707900
PA23491,+84223226121
PA23492,+84036942929
PA23492,+84090462902
PA23493,+84165716616
PA23493,+84348332981
PA23494,+84299375141
PA23495,+81098956686
PA23496,+84708547297
PA23497,+84229763911
PA23498,+84917020929
PA23499,+84810318343
PA23499,+84599685450
PA23500,+84605295490
PA23501,+84518925891
PA23501,+84179022392
PA23502,+84727569888
PA23503,+81711582127
PA23504,+82748272593
PA23504,+82546571515
PA23505,+84256080831
PA23506,+66730634263
PA23506,+66455746678
PA23507,+84468362379
PA23508,+84370734227
PA23509,+84204314634
PA23509,+84337396525
PA23510,+84193424259
PA23510,+84988437206
PA23511,+66388947714
PA23512,+84180476117
PA23512,+84274795408
PA23513,+84238842186
PA23514,+65083257625
PA23515,+84173101863
PA23516,+65295162496
PA23516,+65687090644
PA23517,+84670745160
PA23518,+84643007183
PA23519,+81022983190
PA23520,+81396224759
PA23521,+84530644201
PA23522,+84414493403
PA23523,+1688010891
PA23524,+84902675864
PA23525,+84159210514
PA23525,+84759866027
PA23526,+84750136547
PA23527,+84698864603
PA23528,+84710207194
PA23529,+84022300066
PA23529,+84917287225
PA23530,+81820576381
PA23530,+81620406968
PA23531,+82056602240
PA23532,+84974005838
PA23533,+84201565958
PA23534,+66960812715
PA23535,+65825382432
PA23535,+65695386946
PA23536,+84494453667
PA23537,+84948855228
PA23538,+81947280788
PA23538,+81409329175
PA23539,+84407067635
PA23539,+84491174733
PA23540,+84822597579
PA23540,+84747868457
PA23541,+84394429609
PA23542,+84252965126
PA23542,+84409766674
PA23543,+84223120446
PA23543,+84818685813
PA23544,+84170131425
PA23545,+84442636667
PA23546,+84719844552
PA23546,+84121680677
PA23547,+82469791521
PA23548,+66132550332
PA23548,+66643993401
PA23549,+84315049738
PA23549,+84069253541
PA23550,+84460038029
PA23550,+84147162686
PA23551,+65275995745
PA23551,+65376532616
PA23552,+84205796968
PA23552,+84103019646
PA23553,+84767928931
PA23554,+84759868867
PA23555,+84846400585
PA23556,+84073811602
PA23556,+84398537873
PA23557,+65494409056
PA23557,+65271525273
PA23558,+81158073546
PA23559,+84346166152
PA23560,+65167510188
PA23560,+65328865241
PA23561,+1910657459
PA23562,+84982199210
PA23563,+84495224483
PA23563,+84459678950
PA23564,+84249514617
PA23564,+84655898156
PA23565,+65615604750
PA23566,+84825466864
PA23567,+66911064504
PA23567,+66761642566
PA23568,+66061110361
PA23568,+66530101072
PA23569,+1650115758
PA23570,+82431063969
PA23571,+66303113651
PA23571,+66236552100
PA23572,+84304645014
PA23573,+84709807502
PA23574,+65820874032
PA23574,+65176913970
PA23575,+84310452764
PA23575,+84369676807
PA23576,+84222628704
PA23577,+84842120802
PA23577,+84489170217
PA23578,+66464451625
PA23578,+66573240572
PA23579,+84467624217
PA23580,+84002380472
PA23581,+84969299849
PA23582,+84084547830
PA23583,+84328636945
PA23583,+84298210040
PA23584,+84193916594
PA23585,+1735284323
PA23586,+84577335881
PA23587,+66237590580
PA23587,+66258951700
PA23588,+84471785635
PA23589,+81554549644
PA23590,+84322997521
PA23590,+84464487699
PA23591,+84929721302
PA23591,+84263218322
PA23592,+84694849682
PA23592,+84244123833
PA23593,+33534278590
PA23593,+33596101665
PA23594,+66096064340
PA23595,+84488828397
PA23596,+84793034298
PA23597,+84580925185
PA23597,+84295626069
PA23598,+84833639784
PA23598,+84374994807
PA23599,+84043842091
PA23599,+84441499705
PA23600,+82716284551
PA23600,+82710115098
PA23601,+84950882217
PA23601,+84641463635
PA23602,+84943911591
PA23602,+84179565280
PA23603,+84778882342
PA23603,+84772701329
PA23604,+84844403793
PA23604,+84248054406
PA23605,+84343290022
PA23606,+82958668629
PA23606,+82625182337
PA23607,+84940576509
PA23607,+84074321273
PA23608,+84345682478
PA23608,+84501375324
PA23609,+65052113010
PA23609,+65300218874
PA23610,+84564284370
PA23611,+1397423464
PA23611,+1059269896
PA23612,+84812547004
PA23613,+84336607037
PA23614,+84007417064
PA23614,+84172267009
PA23615,+49084282076
PA23616,+84824197065
PA23617,+81706855691
PA23618,+84450451644
PA23618,+84868930655
PA23619,+84309850310
PA23619,+84386853878
PA23620,+66028303604
PA23620,+66856544023
PA23621,+66964994341
PA23622,+84677889509
PA23622,+84899453850
PA23623,+84876591804
PA23624,+81953285896
PA23625,+84814288135
PA23625,+84633565136
PA23626,+84778001616
PA23627,+84186679956
PA23628,+84535904921
PA23628,+84885576482
PA23629,+84587791703
PA23630,+84134276640
PA23630,+84847722557
PA23631,+65204665293
PA23632,+81517770769
PA23633,+84189834876
PA23633,+84208350239
PA23634,+84752000083
PA23634,+84315615916
PA23635,+81929215824
PA23635,+81551943189
PA23636,+66756128401
PA23636,+66068899753
PA23637,+82281165164
PA23638,+61308718261
PA23638,+61539158023
PA23639,+66045311181
PA23640,+84062560478
PA23640,+84447200359
PA23641,+84413843693
PA23642,+84598419567
PA23642,+84913844953
PA23643,+81897771608
PA23643,+81212073193
PA23644,+84110687033
PA23645,+61283338280
PA23645,+61572878652
PA23646,+84505952589
PA23647,+84032913548
PA23647,+84944194691
PA23648,+81176526764
PA23648,+81732643962
PA23649,+84322357402
PA23649,+84442663074
PA23650,+84479366843
PA23651,+84811720955
PA23652,+66182688904
PA23653,+84995941001
PA23653,+84304625719
PA23654,+81934109104
PA23654,+81775815638
PA23655,+61695158879
PA23656,+81851587287
PA23656,+81152549219
PA23657,+84874695232
PA23658,+84369824240
PA23658,+84359591755
PA23659,+84555349735
PA23660,+84104261823
PA23661,+33609799774
PA23661,+33895026199
PA23662,+81197433752
PA23663,+84266673573
PA23664,+65121192106
PA23664,+65105137374
PA23665,+84924227374
PA23666,+49419210930
PA23667,+84124136104
PA23667,+84646447044
PA23668,+84419563992
PA23669,+84365037801
PA23669,+84372343167
PA23670,+84873803925
PA23671,+81558676737
PA23672,+84114281303
PA23672,+84513875819
PA23673,+84468151174
PA23674,+61351062429
PA23674,+61480081310
PA23675,+81056777311
PA23676,+84413696001
PA23676,+84049976233
PA23677,+84493319039
PA23677,+84484940982
PA23678,+84575481933
PA23678,+84267907414
PA23679,+84152608399
PA23680,+84765354573
PA23680,+84982186676
PA23681,+81399486962
PA23681,+81726345268
PA23682,+84116627820
PA23683,+84741138771
PA23684,+65876051732
PA23685,+81347824997
PA23686,+1781068563
PA23687,+84891810236
PA23687,+84857629150
PA23688,+66432317129
PA23689,+61144382522
PA23690,+65704770417
PA23690,+65201450944
PA23691,+84720499190
PA23691,+84709038800
PA23692,+1454991171
PA23693,+84524557926
PA23694,+84427821432
PA23694,+84036604550
PA23695,+84305432296
PA23695,+84122749931
PA23696,+65898991390
PA23697,+84539036144
PA23698,+84772220106
PA23699,+65404194428
PA23700,+84088656134
PA23701,+84399959939
PA23702,+84696358784
PA23702,+84907023319
PA23703,+66066810054
PA23703,+66110923270
PA23704,+84924730961
PA23704,+84045987803
PA23705,+84950061419
PA23705,+84434187944
PA23706,+84337107421
PA23707,+82154307997
PA23708,+84615452965
PA23709,+84350233920
PA23709,+84266150970
PA23710,+1700096074
PA23711,+82278090371
PA23711,+82234056690
PA23712,+84154183162
PA23713,+65940799695
PA23714,+84881215230
PA23715,+66430525496
PA23715,+66250689665
PA23716,+65195016977
PA23717,+84123004974
PA23718,+84093906871
PA23719,+84722061495
PA23719,+84326885271
PA23720,+84867704212
PA23721,+84495846666
PA23722,+84739389261
PA23722,+84268624976
PA23723,+84431187306
PA23723,+84370261583
PA23724,+84263944169
PA23724,+84061709508
PA23725,+84211003042
PA23725,+84362093003
PA23726,+1135296377
PA23727,+84362313299
PA23728,+84443728763
PA23728,+84125436293
PA23729,+65923567532
PA23729,+65936849852
PA23730,+84333369042
PA23730,+84918766305
PA23731,+65041835382
PA23731,+65440358301
PA23732,+84821770378
PA23732,+84308843251
PA23733,+84173368202
PA23733,+84245289032
PA23734,+84620794159
PA23735,+84481685244
PA23735,+84025680408
PA23736,+33399186673
PA23736,+33141665405
PA23737,+84883971117
PA23737,+84359229322
PA23738,+84680253072
PA23739,+81747135519
PA23739,+81373939299
PA23740,+84403090870
PA23740,+84564979868
PA23741,+84994208356
PA23742,+81224427022
PA23742,+81231212486
PA23743,+84071866412
PA23744,+84950198646
PA23744,+84154534657
PA23745,+84867254799
PA23746,+84370281493
PA23746,+84444322517
PA23747,+84230190523
PA23748,+84958606069
PA23748,+84045443393
PA23749,+84385824798
PA23749,+84217712780
PA23750,+1442440121
PA23751,+84153681896
PA23751,+84088508255
PA23752,+61971290726
PA23752,+61257079542
PA23753,+84896038506
PA23753,+84165542044
PA23754,+84931353985
PA23754,+84875026709
PA23755,+61395701170
PA23756,+84364540172
PA23757,+84303017674
PA23758,+82841953680
PA23758,+82186022306
PA23759,+84317315633
PA23760,+84171459141
PA23761,+84516561214
PA23762,+84368863575
PA23763,+84402655587
PA23763,+84759503155
PA23764,+61362868151
PA23764,+61450589799
PA23765,+84089633732
PA23765,+84720104319
PA23766,+66651711600
PA23766,+66794861759
PA23767,+84953795781
PA23767,+84021787704
PA23768,+84364378079
PA23769,+82819513213
PA23769,+82180861527
PA23770,+84022499284
PA23771,+61106084582
PA23772,+65371561759
PA23772,+65930262931
PA23773,+84110771837
PA23773,+84226784129
PA23774,+1517479173
PA23774,+1314862742
PA23775,+84502382668
PA23776,+84102415946
PA23777,+84754964122
PA23778,+84196699750
PA23778,+84889257802
PA23779,+84505514672
PA23780,+84763330203
PA23781,+66019809137
PA23782,+84096238884
PA23783,+84724860501
PA23784,+65603637273
PA23785,+65081426580
PA23785,+65939660450
PA23786,+1564872538
PA23787,+82170785146
PA23787,+82794802612
PA23788,+84853713209
PA23788,+84687946542
PA23789,+81340676686
PA23789,+81820427400
PA23790,+84139214216
PA23790,+84086031841
PA23791,+84523160771
PA23791,+84612218121
PA23792,+66959056109
PA23793,+1333667512
PA23793,+1189026720
PA23794,+84224254974
PA23795,+84489411622
PA23796,+84246271577
PA23797,+84472367758
PA23798,+84903169813
PA23799,+65477745646
PA23799,+65488487447
PA23800,+84370395698
PA23800,+84141046272
PA23801,+84060312603
PA23801,+84985109059
PA23802,+61689261468
PA23802,+61508747882
PA23803,+84094953690
PA23803,+84532532998
PA23804,+84025795696
PA23805,+65511088365
PA23806,+84285291591
PA23806,+84222707408
PA23807,+84709554420
PA23807,+84247567739
PA23808,+84412100659
PA23808,+84282572023
PA23809,+84289701212
PA23810,+84095811689
PA23810,+84273837176
PA23811,+84769693043
PA23811,+84547750864
PA23812,+66984589846
PA23813,+33017202918
PA23814,+84468792627
PA23815,+84623071418
PA23815,+84617173959
PA23816,+66001593177
PA23817,+84028310731
PA23818,+65336306907
PA23819,+61199219680
PA23820,+84328148927
PA23820,+84536302616
PA23821,+81545313343
PA23821,+81256272401
PA23822,+84013437156
PA23823,+84420905229
PA23823,+84351675029
PA23824,+84777442414
PA23825,+84297709508
PA23826,+84086292907
PA23827,+84951458058
PA23828,+84601114006
PA23829,+84012848723
PA23830,+84500672758
PA23830,+84324130904
PA23831,+33501517315
PA23832,+84856410602
PA23832,+84425080458
PA23833,+65874201487
PA23833,+65307936664
PA23834,+84555043307
